RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#04,#04-0142,06BR125-CUI1-01,,"Platô Cuité, Paraíba",Brazil,"6°28'39.300""S","36°19'14.580""W",796352.472,9283219.732,24M,652,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,9.46,,3.7,,,,0.78,,0.39,10.33,13.94,1.4,15.33,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0143,06BR125-CUI1-02,,"Platô Cuité, Paraíba",Brazil,"6°28'39.300""S","36°19'14.580""W",796352.472,9283219.732,24M,652,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,6.92,,2.72,,,,0.51,,0.39,7.56,12.51,1.25,13.76,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0144,06BR125-CUI1-03,,"Platô Cuité, Paraíba",Brazil,"6°28'39.300""S","36°19'14.580""W",796352.472,9283219.732,24M,652,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,12.26,,2.17,,,,0.9,,0.18,12.77,12.95,1.3,14.24,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0145,06BR125-CUI1-04,,"Platô Cuité, Paraíba",Brazil,"6°28'39.300""S","36°19'14.580""W",796352.472,9283219.732,24M,652,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,16.13,,3.12,,,,0.64,,0.19,16.87,7.02,0.7,7.73,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0146,06BR125-CUI1-05,,"Platô Cuité, Paraíba",Brazil,"6°28'39.300""S","36°19'14.580""W",796352.472,9283219.732,24M,652,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,21.06,,5.6,,,,0.96,,0.27,22.38,7.91,0.79,8.7,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0147,06BR125-CUI2-01,,"Platô Cuité, Paraíba",Brazil,"6°28'39.300""S","36°19'14.580""W",796352.472,9283219.732,24M,652,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,27.02,,3.05,,,,0.83,,0.11,27.74,5.48,0.56,6.03,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0148,06BR125-CUI2-03,,"Platô Cuité, Paraíba",Brazil,"6°28'39.300""S","36°19'14.580""W",796352.472,9283219.732,24M,652,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,22.55,,4.68,,,,1.05,,0.21,23.65,8.19,0.82,9.01,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0149,06BR125-CUI2-05,,"Platô Cuité, Paraíba",Brazil,"6°28'39.300""S","36°19'14.580""W",796352.472,9283219.732,24M,652,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,17.46,,5.53,,,,0.75,,0.32,18.76,7.4,0.74,8.14,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0150,06BR002-ARA1-01,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,2.18,,52.21,,,,0.31,,23.99,14.45,3.94,0.43,4.33,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0151,06BR002-ARA1-01,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,2.62,,73.05,,,,0.32,,27.84,19.79,2.96,0.3,3.25,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0152,06BR002-ARA1-01,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,2.18,,65.81,,,,0.35,,30.17,17.65,3.61,0.38,3.97,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0153,06BR002-ARA1-02,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,1.71,,49.77,,,,0.25,,29.19,13.4,3.39,0.35,3.73,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0154,06BR002-ARA1-02,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,1.56,,59.85,,,,0.29,,38.44,15.62,3.35,0.35,3.69,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0155,06BR002-ARA1-02,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,2.26,,73.69,,,,0.32,,32.54,19.58,3,0.31,3.3,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0156,06BR002-ARA2-01,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,11.12,,9.27,,,,0.82,,0.83,13.3,11.37,1.14,12.51,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0157,06BR002-ARA2-01,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,2.86,,98.15,,,,0.56,,34.3,25.93,3.95,0.41,4.34,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0158,06BR002-ARA2-01,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,1.77,,59.86,,,,0.27,,33.82,15.84,3.11,0.33,3.43,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0159,06BR002-ARA2-02,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,1.9,,69.27,,,,0.37,,36.53,18.18,3.69,0.38,4.06,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0160,06BR002-ARA2-02,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,2.2,,69.59,,,,0.33,,31.69,18.55,3.23,0.33,3.55,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0161,06BR002-ARA2-03,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,4.01,,74.61,,,,0.35,,18.61,21.54,2.99,0.31,3.29,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0162,06BR002-ARA2-03,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,3.48,,68.71,,,,0.35,,19.77,19.62,3.29,0.35,3.62,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0163,06BR002-ARA2-03,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,3.94,,54.24,,,,0.34,,13.76,16.69,3.71,0.43,4.09,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0164,06BR002-ARA2-04,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,2.23,,76.38,,,,0.44,,34.27,20.18,3.97,0.42,4.37,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0165,06BR002-ARA2-04,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,2.68,,83.7,,,,0.35,,31.2,22.35,2.91,0.3,3.2,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0166,06BR002-ARA2-04,,"Platô Araruna, Paraíba",Brazil,6°31' 26.760''S,35°42'31.920''W,201184,9278354,24M,550,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,2.35,,74.57,,,,0.31,,31.7,19.88,2.88,0.3,3.17,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0167,CAR0403 - c(b) - 1,,"Platô Carnaúba, Paraíba",Brazil,"6°31'21.490""S","36°28'48.097""W",778695,9278325,24M,710,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,12.06,,8.88,,,,0.77,,0.74,14.15,10.04,1,11.05,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0168,CAR0403 - c(b) - 2,,"Platô Carnaúba, Paraíba",Brazil,"6°31'21.490""S","36°28'48.097""W",778695,9278325,24M,710,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,2.77,,11.94,,,,0.61,,4.3,5.58,20,2,22,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0169,CAR0403 - c(b) - 3,,"Platô Carnaúba, Paraíba",Brazil,"6°31'21.490""S","36°28'48.097""W",778695,9278325,24M,710,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,9.97,,10.41,,,,0.63,,1.04,12.41,9.29,0.93,10.22,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0170,06BR036BRE-1,,"Platô Borborema, Paraíba",Brazil,7°20'4.080''S,37°19'21.120''W,685169,9188944,24M,826,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,121.79,,1430.78,,,,22.29,,11.75,458.02,8.94,0.96,9.84,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0171,06BR036BRE-2,,"Platô Borborema, Paraíba",Brazil,7°20'4.080''S,37°19'21.120''W,685169,9188944,24M,826,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,149.78,,1311.93,,,,20.8,,8.76,458.08,8.35,0.92,9.18,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0172,06BR036BRE-03,,"Platô Borborema, Paraíba",Brazil,7°20'4.080''S,37°19'21.120''W,685169,9188944,24M,826,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,5.29,,72.09,,,,0.97,,13.63,22.23,8.03,0.8,8.83,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0173,06BR113MAT-3,,"Platô Borborema, Paraíba",Brazil,7°18'40.440''S,37°22'33.360''W,679277,9191532,24M,829,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,62.51,,350.53,,,,3.71,,5.61,144.89,4.71,0.53,5.18,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0174,06BR113MAT-4,,"Platô Borborema, Paraíba",Brazil,7°18'40.440''S,37°22'33.360''W,679277,9191532,24M,829,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,62.15,,106.25,,,,4.63,,1.71,87.12,9.78,1.31,10.76,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#04,#04-0175,06BR038IMA-1,,"Platô Borborema, Paraíba",Brazil,7°18'40.440''S,37°22'33.360''W,679277,9191532,24M,829,,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",Lateritized continental sediments,50.67,,293.3,,,,2.27,,5.79,119.59,3.49,0.46,3.84,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
