RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#22,#22-0134,N1P1318 lake,09VPA,"N1 plateau, Carajás",Brazil,"06°01'46.7""S ","50°17'02.2""W",,,,715,,goethite,Weathered banded iron formation,Lateritized BIFs,0.73,0.03,5.3,0.1,,,0.02,0,7.24,1.98,1.99,0.13,2.19,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0135,N1P1321b,09VOX,"N1 plateau, Carajás",Brazil,"06°01'46.2""S","50°17'01.7""W",,,,723,,goethite,Weathered banded iron formation,Lateritized BIFs,0.15,0.01,1.39,0.05,,,0.01,0,9.07,0.48,4.03,0.5,4.44,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0136,N1P1321b,09VOY,"N1 plateau, Carajás",Brazil,"06°01'46.2""S","50°17'01.7""W",,,,723,,goethite,Weathered banded iron formation,Lateritized BIFs,0.13,0.01,1.02,0.05,,,0.01,0,7.68,0.37,3.81,0.79,4.19,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0137,N1P1323,01AAI,"N1 plateau, Carajás",Brazil,"06°01'15.2""S","50°18'10.7""W",,,,670,,goethite,Weathered banded iron formation,Lateritized BIFs,0.35,0.01,4.42,0.08,,,0.02,0,12.7,1.39,2.48,0.19,2.73,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0138,N1P1323,01AAJ,"N1 plateau, Carajás",Brazil,"06°01'15.2""S","50°18'10.7""W",,,,670,,goethite,Weathered banded iron formation,Lateritized BIFs,0.64,0.02,5.05,0.09,,,0.04,0,7.88,1.83,4.52,0.22,4.97,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0139,N1P1323,09VPB,"N1 plateau, Carajás",Brazil,"06°01'15.2""S","50°18'10.7""W",,,,670,,goethite,Weathered banded iron formation,Lateritized BIFs,34.94,0.51,232.3,2.41,,,6.61,0.03,6.65,89.53,13.57,0.33,14.92,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0140,N1P1323,09VPC,"N1 plateau, Carajás",Brazil,"06°01'15.2""S","50°18'10.7""W",,,,670,,goethite,Weathered banded iron formation,Lateritized BIFs,1.2,0.04,4.03,0.11,,,0.05,0,3.36,2.15,3.89,0.21,4.28,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0141,N1P1328,09VPD,"N1 plateau, Carajás",Brazil,"06°00'44.5""S","50°17'46.0""W",,,,675,,goethite,Weathered banded iron formation,Lateritized BIFs,4.86,0.1,20.05,0.3,,,1.09,0.02,4.12,9.57,20.99,0.57,23.09,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0142,N1P1328,09VPE,"N1 plateau, Carajás",Brazil,"06°00'44.5""S","50°17'46.0""W",,,,675,,goethite,Weathered banded iron formation,Lateritized BIFs,2.79,0.06,5.79,0.11,,,0.37,0.01,2.08,4.15,16.54,0.47,18.2,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0143,N1P1332,09VPH,"N1 plateau, Carajás",Brazil,"06°02'41.4""S","50°17'11.0""W",,,,694,,goethite,Weathered banded iron formation,Lateritized BIFs,0.9,0.03,4.24,0.11,,,0.02,0,4.72,1.9,2.22,0.2,2.44,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0144,N1P1332,09VPI,"N1 plateau, Carajás",Brazil,"06°02'41.4""S","50°17'11.0""W",,,,694,,goethite,Weathered banded iron formation,Lateritized BIFs,1.32,0.04,5.15,0.12,,,0.06,0,3.92,2.53,4.32,0.19,4.75,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0145,N1P1333,01AAK,"N1 plateau, Carajás",Brazil,"06°02'40.1""S","50°17'06.2""W",,,,700,,goethite,Weathered banded iron formation,Lateritized BIFs,1.29,0.03,6.97,0.1,,,0.44,0.01,5.41,2.92,27.33,0.76,30.06,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0146,N1P1333,01AAL,"N1 plateau, Carajás",Brazil,"06°02'40.1""S","50°17'06.2""W",,,,700,,goethite,Weathered banded iron formation,Lateritized BIFs,1.89,0.04,10.38,0.13,,,0.09,0,5.51,4.33,4,0.11,4.4,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0147,N1P1333,09VPF,"N1 plateau, Carajás",Brazil,"06°02'40.1""S","50°17'06.2""W",,,,700,,goethite,Weathered banded iron formation,Lateritized BIFs,8.88,0.22,51.91,0.78,,,3.57,0.02,5.85,21.08,31.12,0.9,34.23,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0148,N1P1333,09VPG,"N1 plateau, Carajás",Brazil,"06°02'40.1""S","50°17'06.2""W",,,,700,,goethite,Weathered banded iron formation,Lateritized BIFs,6.1,0.18,32.73,0.59,,,1.39,0.01,5.36,13.79,18.52,0.59,20.37,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0149,N1P1335,01AAM,"N1 plateau, Carajás",Brazil,"06°02'42.7""S","50°16'58.9""W",,,,702,,goethite,Weathered banded iron formation,Lateritized BIFs,0.36,0.01,0.37,0.02,,,0.01,0,1.02,0.44,3.4,0.44,3.74,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0150,N1P1335,01AAN,"N1 plateau, Carajás",Brazil,"06°02'42.7""S","50°16'58.9""W",,,,702,,goethite,Weathered banded iron formation,Lateritized BIFs,0.39,0.01,1.96,0.03,,,0,0.01,5.08,0.85,0.15,0.45,0.16,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0151,N1P1335,09VPJ,"N1 plateau, Carajás",Brazil,"06°02'42.7""S","50°16'58.9""W",,,,702,,goethite,Weathered banded iron formation,Lateritized BIFs,0.2,0.01,1.14,0.05,,,0,0,5.62,0.47,0.57,0.48,0.63,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0152,N1P1335,09VPK,"N1 plateau, Carajás",Brazil,"06°02'42.7""S","50°16'58.9""W",,,,702,,goethite,Weathered banded iron formation,Lateritized BIFs,0.06,0.01,0.38,0.04,,,0.01,0,5.96,0.15,9.58,1.94,10.53,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0153,N1P1337_blV Gt,09VPL,"N1 plateau, Carajás",Brazil,"06°02'13.1""S","50°16'25.0""W",,,,781,,goethite,Weathered banded iron formation,Lateritized BIFs,0.09,0.01,0.4,0.05,,,0,0,4.67,0.18,2.71,1.47,2.98,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0154,N1P1337_blV Gt,09VPM,"N1 plateau, Carajás",Brazil,"06°02'13.1""S","50°16'25.0""W",,,,781,,goethite,Weathered banded iron formation,Lateritized BIFs,0.1,0.01,0.59,0.03,,,0,0,5.89,0.24,3.68,0.53,4.05,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0155,N1P1337_brown Gt,09VPN,"N1 plateau, Carajás",Brazil,"06°02'13.1""S","50°16'25.0""W",,,,781,,goethite,Weathered banded iron formation,Lateritized BIFs,0.65,0.03,3.37,0.09,,,0.05,0,5.16,1.44,6.68,0.35,7.34,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0156,N1P1337_brown Gt,09VPO,"N1 plateau, Carajás",Brazil,"06°02'13.1""S","50°16'25.0""W",,,,781,,goethite,Weathered banded iron formation,Lateritized BIFs,1.69,0.06,9.25,0.2,,,0.12,0,5.48,3.86,5.83,0.23,6.41,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0157,N1P1343,01AAO,"N1 plateau, Carajás",Brazil,"06°02'21.9""S","50°16'37.4""W",,,,759,,goethite,Weathered banded iron formation,Lateritized BIFs,0.13,0.01,0.41,0.03,,,0.02,0,3.29,0.22,17.41,1.69,19.15,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0158,N1P1343,01AAP,"N1 plateau, Carajás",Brazil,"06°02'21.9""S","50°16'37.4""W",,,,759,,goethite,Weathered banded iron formation,Lateritized BIFs,0.05,0,0.21,0.01,,,0,0,4.57,0.1,6.56,1.77,7.22,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0159,N1P1343,09VPP,"N1 plateau, Carajás",Brazil,"06°02'21.9""S","50°16'37.4""W",,,,759,,goethite,Weathered banded iron formation,Lateritized BIFs,0.16,0.01,0.7,0.06,,,0.03,0,4.3,0.33,16.37,1.79,18.01,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0160,N1P1343,09VPQ,"N1 plateau, Carajás",Brazil,"06°02'21.9""S","50°16'37.4""W",,,,759,,goethite,Weathered banded iron formation,Lateritized BIFs,0.2,0.01,0.63,0.03,,,0.01,0,3.11,0.35,5.49,0.57,6.03,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0161,BOI-002,09VQM,"Itacaiunas Surface, Carajás",Brazil,"06°19'47.6""S","49°47'40.7""W",,,,217,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,16.81,0.09,10.56,0.16,,,0.35,0.01,0.63,19.29,3.36,0.07,3.7,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0162,BOI-002,09VQN,"Itacaiunas Surface, Carajás",Brazil,"06°19'47.6""S","49°47'40.7""W",,,,217,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,27.56,0.1,20.03,0.25,,,0.43,0.01,0.73,32.27,2.44,0.05,2.68,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0163,BOI-002,09VQT,"Itacaiunas Surface, Carajás",Brazil,"06°19'47.6""S","49°47'40.7""W",,,,217,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,10.86,0.11,5.19,0.1,,,0.26,0.01,0.48,12.08,3.92,0.09,4.32,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0164,BOI-002,09VQZ,"Itacaiunas Surface, Carajás",Brazil,"06°19'47.6""S","49°47'40.7""W",,,,217,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,29.12,0.26,86.58,0.93,,,0.48,0,2.97,49.47,1.79,0.04,1.97,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0165,BOI-002,09VRA,"Itacaiunas Surface, Carajás",Brazil,"06°19'47.6""S","49°47'40.7""W",,,,217,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,23.99,0.2,16.07,0.26,,,0.36,0,0.67,27.76,2.4,0.05,2.64,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0166,BOI-004,09VQL,"Itacaiunas Surface, Carajás",Brazil,"06°05'46.9""S","49°39'13.9""W",,,,285,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,15.62,0.15,26.18,0.34,,,0.06,0,1.68,21.78,0.53,0.02,0.58,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0167,BOI-004,09VQO,"Itacaiunas Surface, Carajás",Brazil,"06°05'46.9""S","49°39'13.9""W",,,,285,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,8.65,0.16,15.82,0.27,,,0.08,0,1.83,12.37,1.16,0.05,1.28,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0168,BOI-004,09VQS,"Itacaiunas Surface, Carajás",Brazil,"06°05'46.9""S","49°39'13.9""W",,,,285,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,8.66,0.17,16.14,0.29,,,0.05,0,1.86,12.46,0.7,0.05,0.76,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0169,BOI-004,09VQV,"Itacaiunas Surface, Carajás",Brazil,"06°05'46.9""S","49°39'13.9""W",,,,285,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,15.91,0.17,19.64,0.29,,,0.06,0,1.23,20.53,0.5,0.02,0.55,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0170,BOI-004,09VRC,"Itacaiunas Surface, Carajás",Brazil,"06°05'46.9""S","49°39'13.9""W",,,,285,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,13.36,0.16,22.33,0.31,,,0.07,0,1.67,18.61,0.69,0.02,0.75,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0171,BOI-013,09VQP,"Itacaiunas Surface, Carajás",Brazil,"05°27'25.6""S"," 49°28'43.5""W",,,,183,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,3.24,0.05,2.53,0.05,,,0.15,0.01,0.78,3.84,6.95,0.18,7.64,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0172,BOI-013,09VQW,"Itacaiunas Surface, Carajás",Brazil,"05°27'25.6""S"," 49°28'43.5""W",,,,183,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,3.03,0.05,3.89,0.07,,,0.15,0.01,1.28,3.95,6.76,0.18,7.44,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0173,BOI-013,09VRD,"Itacaiunas Surface, Carajás",Brazil,"05°27'25.6""S"," 49°28'43.5""W",,,,183,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,2.96,0.06,3.99,0.08,,,0.16,0,1.35,3.9,7.71,0.21,8.48,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0174,BOI-014,09VQQ,"Itacaiunas Surface, Carajás",Brazil,"05°26'29.2""S","49°37'4.51""W",,,,179,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,10.09,0.08,58.83,0.48,,,1.11,0.04,5.83,23.92,8.5,0.19,9.36,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0175,BOI-014,09VQR,"Itacaiunas Surface, Carajás",Brazil,"05°26'29.2""S","49°37'4.51""W",,,,179,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,7.18,0.11,45.27,0.48,,,0.66,0.01,6.3,17.82,6.83,0.17,7.51,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0176,BOI-014,09VQU,"Itacaiunas Surface, Carajás",Brazil,"05°26'29.2""S","49°37'4.51""W",,,,179,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,8.18,0.1,54.57,0.53,,,0.97,0.02,6.67,21.01,8.49,0.2,9.34,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
#22,#22-0177,BOI-014,09VQX,"Itacaiunas Surface, Carajás",Brazil,"05°26'29.2""S","49°37'4.51""W",,,,179,,goethite,Weathered sandstones and conglomerates,Lateritized continental sediments,9.42,0.11,54.39,0.53,,,0.96,0.02,5.77,22.21,7.91,0.19,8.71,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
